app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_original,steam_deck,real,tags
665270,弹幕音乐绘 ～风雷幻奏曲～ / Barrage Musical  ~A Fantasy of Tempest~,2017-10-07,TRUE,FALSE,FALSE,Very Positive,96,303,9.99,TRUE,1,"['Indie', 'Action', 'Bullet Hell', 'Great Soundtrack', ""Shoot 'Em Up"", 'Anime', 'Shooter', 'Female Protagonist', 'Rhythm']"
1700220,东方远空界 ~ Ultimate Vitality of Imagination,2022-02-07,TRUE,FALSE,FALSE,Very Positive,89,57,9.99,TRUE,1,"['Casual', 'Bullet Hell', 'Faith', 'Anime', 'Multiple Endings', 'Action', 'Top-Down', 'Flight', 'Singleplayer', ""Shoot 'Em Up"", 'Third-Person Shooter', 'Score Attack', 'Shooter', 'Top-Down Shooter', 'Third Person', ""Beat 'em up"", 'Psychedelic', 'Trains', 'Fantasy', 'Combat']"
1115580,Grand Brix Shooter,2019-08-29,TRUE,FALSE,FALSE,Very Positive,96,52,9.99,TRUE,1,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up"", 'Bullet Hell', 'Space', 'Roguelite', 'Arcade', 'Shooter', 'Side Scroller', 'Local Co-Op', 'Difficult', 'Addictive', 'Roguelike', 'Sci-fi', 'Classic', 'Local Multiplayer', 'Controller', 'Soundtrack', 'Action Roguelike']"
2053360,PUTRID SHOT ULTRA,2022-11-07,TRUE,FALSE,FALSE,Positive,100,21,2.99,TRUE,0,"['Action Roguelike', 'Arena Shooter', 'Retro', ""Shoot 'Em Up"", 'Side Scroller', 'Roguelite', 'Roguelike', 'Minimalist', 'Pixel Graphics', 'Bullet Hell', 'Magic', 'Platformer', 'Action RPG', 'Arcade', 'RPG', '2D', 'Controller', 'Action', 'Combat', 'Singleplayer']"
465070,TRIZEAL Remix,2016-07-07,TRUE,FALSE,FALSE,Positive,90,22,11.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade']"
253750,Ikaruga,2014-02-18,TRUE,FALSE,FALSE,Very Positive,94,1851,9.99,TRUE,1,"[""Shoot 'Em Up"", 'Bullet Hell', 'Arcade', 'Classic', 'Action', 'Great Soundtrack', 'Shooter', 'Sci-fi', 'Difficult', 'Indie', 'Local Co-Op', 'Addictive', '2D', 'Singleplayer', 'Retro', 'Space', 'Co-op', 'Controller', 'Local Multiplayer', 'Puzzle']"
2076850,Keyboard Warrior: Dreamstate,2022-07-23,TRUE,FALSE,TRUE,Positive,100,11,4.99,TRUE,0,"['Faith', 'Action Roguelike', 'Artificial Intelligence', 'Bullet Hell', 'Roguelite', 'Roguelike', '2D', 'Top-Down', 'Action', 'Pixel Graphics', 'Singleplayer', 'Score Attack', ""Shoot 'Em Up"", 'Replay Value', 'Fast-Paced', 'Difficult', 'Stylized', 'Colorful', 'Twin Stick Shooter', 'Top-Down Shooter']"
1204470,Space Elite Force II,2020-02-03,TRUE,FALSE,TRUE,Very Positive,92,79,4.99,TRUE,0,"['Bullet Hell', ""Shoot 'Em Up"", 'Side Scroller', 'Gun Customization', 'Action', '2D', 'Pixel Graphics', 'Arcade', 'Shooter', 'Colorful', 'Casual', 'Space', 'Sci-fi', 'Stylized', 'Score Attack', 'Jet', 'Retro', ""1990's"", 'Rock Music', 'Local Co-Op']"
522040,Princess Remedy 2: In A Heap of Trouble,2016-09-08,TRUE,TRUE,TRUE,Very Positive,96,323,4.99,TRUE,0,"['Indie', 'Female Protagonist', 'Action', 'Retro', 'RPG', 'Cute', 'Bullet Hell', 'Pixel Graphics', 'Great Soundtrack', '2D', ""Shoot 'Em Up"", 'Singleplayer', 'Short', 'LGBTQ+', 'Adventure']"
355050,Sky Force Anniversary,2015-04-29,TRUE,TRUE,TRUE,Very Positive,92,1803,9.99,TRUE,0,"[""Shoot 'Em Up"", 'Action', 'Bullet Hell', 'Indie', 'Arcade', 'Retro', 'Top-Down Shooter', 'Local Co-Op', 'Shooter', 'Score Attack', 'Replay Value', 'Colorful', '2.5D', 'Classic', 'Co-op', 'War', 'Addictive', 'Great Soundtrack', 'Singleplayer']"
1546930,Angry Angry Shark,2022-01-01,TRUE,FALSE,FALSE,Very Positive,84,250,0.0,TRUE,0,"['Action', 'Adventure', 'Action-Adventure', 'Shooter', 'Bullet Hell', 'FPS', ""Shoot 'Em Up"", '3D', 'First-Person', 'Realistic', 'Atmospheric', 'Dark', 'Horror', 'Military', 'Mystery', 'Post-apocalyptic', 'Relaxing', 'Survival', 'Survival Horror', 'Tactical']"
667600,Sky Force Reloaded,2017-11-29,TRUE,TRUE,TRUE,Very Positive,93,1819,9.99,TRUE,0,"[""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Local Co-Op', 'Top-Down', 'Action', 'Top-Down Shooter', 'Indie', 'Local Multiplayer', 'Controller', 'Score Attack', 'Singleplayer', 'Old School', 'Shooter', 'Colorful', '2.5D', 'Replay Value', 'War', 'Flight', 'Retro']"
1773060,Shoot Trip Die,2022-05-05,TRUE,FALSE,FALSE,Positive,91,45,4.99,TRUE,0,"['Action Roguelike', 'Bullet Hell', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Roguelite', 'Perma Death', 'Shooter', 'Arcade', 'Roguelike', '2D', 'Dark Humor', 'Dark Comedy', 'Procedural Generation', 'Controller', 'Action', 'Cartoony', 'Colorful', 'Pixel Graphics', 'Psychedelic', 'Psychological']"
640380,UBERMOSH Vol.5,2017-05-25,TRUE,FALSE,TRUE,Very Positive,95,285,0.99,TRUE,0,"['Indie', 'Action', 'Arcade', 'Fast-Paced', 'Retro', 'Pixel Graphics', 'Bullet Hell', 'Singleplayer', 'Top-Down Shooter', 'Difficult', 'Gore', 'Open World', 'Shooter', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Isometric', 'Top-Down', 'Cyberpunk', 'Roguelike', 'Action Roguelike']"
564040,ZANGEKI WARP,2017-02-15,TRUE,FALSE,TRUE,Positive,81,33,5.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", '2D', 'Bullet Hell', 'Singleplayer', 'Casual', 'Shooter', 'Pixel Graphics', 'Great Soundtrack', 'Mechs', 'Arcade', 'Sci-fi', 'Robots', 'Score Attack', 'Controller']"
704910,Tenta Shooter,2017-12-08,TRUE,FALSE,FALSE,Very Positive,93,92,9.99,TRUE,1,"['Female Protagonist', 'Sexual Content', 'Hentai', 'Action', 'Casual', 'Bullet Hell', 'Mature', ""Shoot 'Em Up"", 'Pixel Graphics', 'Nudity', 'Anime', 'Fantasy', '2D', 'Arcade', 'Singleplayer', 'Indie', 'Dark Fantasy', 'Cute', 'Psychological Horror', 'Violent']"
303720,#KILLALLZOMBIES,2016-08-10,TRUE,FALSE,FALSE,Very Positive,80,247,9.99,TRUE,0,"['Action', 'Indie', 'Twin Stick Shooter', 'Zombies', 'Co-op', 'Shooter', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Bullet Hell', 'Third Person', 'Hex Grid', 'Local Co-Op', 'Action Roguelike', 'Arcade', 'Arena Shooter', 'Top-Down', '3D', 'Choices Matter', 'Female Protagonist', 'PvE']"
448160,WOLFLAME,2016-04-21,TRUE,FALSE,TRUE,Very Positive,88,85,5.99,TRUE,1,"[""Shoot 'Em Up"", 'Action', 'Indie', 'Arcade', 'Shooter', 'Bullet Hell', 'Singleplayer', '2D', 'Pixel Graphics', 'Casual', 'Top-Down', 'Retro', 'Sci-fi', 'Score Attack']"
994500,Sky Racket,2019-10-22,TRUE,TRUE,TRUE,Very Positive,94,95,14.99,TRUE,1,"['Indie', ""Shoot 'Em Up"", 'Pixel Graphics', 'Bullet Hell', 'Local Co-Op', 'Funny', 'Family Friendly', 'Female Protagonist', 'Sports', 'Fantasy', 'Sci-fi', 'Controller', '2D', 'Arcade', 'Side Scroller', 'Colorful', 'Cute', ""1990's"", 'Space', 'Multiple Endings']"
1867740,Like Dreamer,2022-07-21,TRUE,FALSE,FALSE,Very Positive,98,73,13.99,TRUE,1,"['Action', 'Shooter', ""Shoot 'Em Up"", 'Bullet Hell', '2D Platformer', 'Top-Down Shooter', '2D', 'Cute', 'Anime', 'Colorful', 'Cartoon', 'Cartoony', 'Comic Book', 'Top-Down', 'Comedy', 'Hacking', 'Parody', 'Fantasy', 'Memes', 'Mechs']"
892830,VRITRA COMPLETE EDITION,2018-08-30,TRUE,FALSE,FALSE,Positive,96,28,13.99,TRUE,1,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade', 'Great Soundtrack']"
281860,RefleX,2014-03-27,TRUE,FALSE,FALSE,Very Positive,92,98,7.99,TRUE,1,"[""Shoot 'Em Up"", 'Indie', 'Action', 'Bullet Hell', 'Shooter', 'Arcade', 'Great Soundtrack', 'Epic', 'Singleplayer', 'Retro']"
355240,NEO AQUARIUM - The King of Crustaceans -,2015-06-08,TRUE,FALSE,FALSE,Very Positive,83,214,8.99,TRUE,0,"['Indie', 'Action', 'Underwater', 'Shooter', 'Bullet Hell', 'Multiplayer', 'Comedy', 'Fighting', ""Shoot 'Em Up"", 'Singleplayer', 'Memes', 'Arcade', 'Sci-fi', 'Third Person', 'Funny', 'Great Soundtrack', 'Sandbox', 'Fantasy', 'Survival', 'Atmospheric']"
451600,CounterAttack,2019-03-11,TRUE,TRUE,TRUE,Very Positive,89,183,14.99,TRUE,,"['Action', 'Indie', 'Adventure', ""Shoot 'Em Up"", 'Bullet Hell', 'Online Co-Op', 'Local Co-Op', 'Co-op', 'Multiplayer', 'Local Multiplayer', 'Singleplayer', '4 Player Local', 'Shooter', 'Side Scroller', 'Space', 'Arcade', 'Sci-fi', 'Co-op Campaign', 'Retro', 'Difficult']"
570050,Raiden V: Director's Cut | 雷電 V Director's Cut | 雷電V:導演剪輯版,2017-10-10,TRUE,FALSE,FALSE,Mixed,64,213,29.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Shooter', 'Great Soundtrack', 'Local Co-Op', 'Sci-fi']"
2116920,Runic Survivor,2022-09-30,TRUE,FALSE,FALSE,Very Positive,80,159,2.99,TRUE,0,"['Early Access', 'Action', 'Casual', 'Strategy', 'Action Roguelike', 'Action RPG', 'Arcade', 'Roguelike', 'Bullet Hell', 'Roguelite', ""Shoot 'Em Up"", '2D', 'Pixel Graphics', 'Top-Down', 'Fantasy', 'Medieval', 'Old School', 'Retro', 'Combat', 'Crafting']"
357890,Vortex Attack: ボルテックスアタック,2015-05-27,TRUE,FALSE,FALSE,Very Positive,81,69,7.99,TRUE,1,"[""Shoot 'Em Up"", 'Bullet Hell', 'Casual', 'Difficult', 'Shooter', 'Arcade', '2D', 'Action', 'Space', 'Sci-fi', 'Replay Value', 'Score Attack', 'Retro', 'Inventory Management', 'Local Multiplayer', 'Twin Stick Shooter', 'eSports', 'Multiplayer', 'Co-op', 'Local Co-Op']"
410820,Starward Rogue,2016-01-20,TRUE,TRUE,TRUE,Very Positive,90,266,11.99,TRUE,0,"['Action', 'Indie', 'Action Roguelike', 'Bullet Hell', 'Roguelite', ""Shoot 'Em Up"", 'Roguelike', 'Twin Stick Shooter', 'Space', '2D', 'Difficult', 'Sci-fi', 'Singleplayer', 'Great Soundtrack', 'Dungeon Crawler', 'Top-Down Shooter', 'Mechs', 'Arcade', 'Moddable', 'Procedural Generation']"
655910,BULLET PARTY,2017-07-31,TRUE,TRUE,TRUE,Very Positive,96,53,0.99,TRUE,0,"['Twin Stick Shooter', 'Co-op Campaign', 'Arcade', '4 Player Local', 'Bullet Hell', ""Shoot 'Em Up"", 'Shooter', 'Retro', 'Time Attack', 'Pixel Graphics', 'Multiplayer', 'Local Co-Op', 'Fast-Paced', 'Controller', 'Top-Down Shooter', '1980s', 'Cute', 'Co-op', 'Local Multiplayer', 'Singleplayer']"
1968730,Bounty of One,2022-08-18,TRUE,FALSE,FALSE,Very Positive,88,1172,4.99,TRUE,0,"['Early Access', 'Top-Down Shooter', 'Arena Shooter', 'RPG', 'Score Attack', 'Colorful', 'Singleplayer', 'Action Roguelike', 'Bullet Hell', 'Local Co-Op', 'Co-op', 'Top-Down', 'Roguelite', 'Roguelike', 'Western', 'Casual', 'Fantasy', ""Shoot 'Em Up"", 'Arcade', 'Action']"
353090,Chicken Invaders 5,2015-03-13,TRUE,TRUE,FALSE,Overwhelmingly Positive,97,734,4.99,TRUE,1,"['Casual', 'Action', 'Indie', ""Shoot 'Em Up"", 'Multiplayer', 'Local Co-Op', 'Co-op', 'Arcade', 'Shooter', 'Bullet Hell']"
285840,Enemy Mind,2014-06-06,TRUE,FALSE,FALSE,Very Positive,83,100,9.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Shooter', 'Space', 'Pixel Graphics', 'Bullet Hell', 'Arcade', 'Side Scroller', 'Retro', 'Indie', 'Local Co-Op', 'Multiplayer', 'Sci-fi', '2D', '4 Player Local', 'Local Multiplayer', 'Difficult', 'Adventure', 'Old School', 'Combat']"
460630,Trouble Witches Origin - Episode1 Daughters of Amalgam -,2016-11-21,TRUE,FALSE,FALSE,Very Positive,93,176,9.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", 'Anime', 'Bullet Hell', 'Female Protagonist', 'Cute', 'Arcade', '2D']"
1094400,Twin Ruin,2021-12-22,TRUE,FALSE,FALSE,Positive,86,15,6.99,TRUE,0,"['Twin Stick Shooter', 'Bullet Hell', 'Action', 'Indie', 'Arcade', 'Top-Down Shooter', 'Mechs', 'Sci-fi', 'Difficult', 'Old School', ""Shoot 'Em Up"", 'Action RPG', 'Action Roguelike', 'Roguelite', 'Score Attack', '3D', 'Realistic', 'Third Person', 'Futuristic', 'Robots']"
259530,Savant - Ascent,2013-12-04,TRUE,TRUE,TRUE,Very Positive,93,2120,1.99,TRUE,0,"['Action', 'Indie', 'Great Soundtrack', 'Music', ""Shoot 'Em Up"", 'Fast-Paced', 'Score Attack', 'Bullet Hell', 'Short', 'Arcade', 'Replay Value', '2D', 'Singleplayer', 'Difficult', 'Platformer', 'Pixel Graphics', 'Retro', 'GameMaker', 'Controller', 'Casual']"
787070,Super Ledgehop: Double Laser,2018-11-16,TRUE,FALSE,FALSE,Overwhelmingly Positive,97,521,0.99,TRUE,0,"['Rhythm', 'Top-Down Shooter', 'Cute', 'Funny', 'Memes', 'Bullet Hell', ""Shoot 'Em Up"", 'Anime', 'Story Rich', 'Comedy', 'Pixel Graphics', 'Female Protagonist', 'Indie', 'Action', 'Adventure', 'Faith', 'Crime', 'Singleplayer', 'Shooter', 'Twin Stick Shooter']"
953330,Hyper Echelon,2021-11-10,TRUE,TRUE,FALSE,Positive,92,27,19.99,TRUE,0,"[""Shoot 'Em Up"", 'Top-Down Shooter', 'Pixel Graphics', 'Arcade', 'Bullet Hell', '2D', 'Shooter', 'Top-Down', 'Flight', 'Dragons', 'Procedural Generation', 'Bullet Time', 'Linear', 'Action', 'Colorful', 'Space', 'Sci-fi', 'Score Attack', 'Robots', ""1990's""]"
1785000,Mokoko X,2022-04-06,TRUE,TRUE,TRUE,Very Positive,93,81,9.99,TRUE,0,"['Anime', 'Arcade', 'Top-Down Shooter', 'Bullet Hell', '2D', 'Dating Sim', 'Top-Down', 'Cute', ""Shoot 'Em Up"", 'Funny', 'Story Rich', 'Action', 'Sexual Content', 'Casual', 'Hentai', 'Nudity', 'Comedy', 'Singleplayer', 'Retro', 'Mature']"
278100,RIVE: Wreck Hack Die Retry!,2016-09-13,TRUE,TRUE,TRUE,Very Positive,85,350,14.99,TRUE,0,"['Action', 'Twin Stick Shooter', 'Arcade', 'Side Scroller', 'Indie', ""Shoot 'Em Up"", 'Platformer', 'Shooter', 'Bullet Hell', 'Difficult', '2D', 'Singleplayer', 'Robots']"
203210,Titan Attacks!,2012-02-03,TRUE,TRUE,TRUE,Very Positive,92,631,12.99,TRUE,0,"['Arena Shooter', 'Side Scroller', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Twin Stick Shooter', 'Driving', 'Difficult', 'Shooter', 'Arcade', 'Building', '2D', 'Funny', 'Alternate History', 'Cyberpunk', 'Dark Humor', 'Post-apocalyptic', 'Bullet Time', 'Choices Matter', 'Vehicular Combat']"
375120,Super Star Path,2015-06-22,TRUE,FALSE,FALSE,Very Positive,81,275,4.99,TRUE,0,"[""Shoot 'Em Up"", 'Top-Down Shooter', 'Bullet Hell', 'Match 3', 'Difficult', 'Shooter', 'Arcade', 'Experimental', '2D', 'Top-Down', 'Nonlinear', 'Action', 'Puzzle', 'Pixel Graphics', 'Colorful', 'Space', 'Sci-fi', 'Score Attack', 'Adventure', 'Singleplayer']"
793350,Swarmlake,2018-03-12,TRUE,FALSE,FALSE,Overwhelmingly Positive,95,1521,2.99,TRUE,0,"['FPS', 'Arena Shooter', 'First-Person', 'Retro', 'Bullet Hell', 'Great Soundtrack', 'Atmospheric', 'Casual', 'Shooter', ""Shoot 'Em Up"", 'Arcade', 'Action', 'Colorful', 'Difficult', 'Score Attack', 'Singleplayer', 'Replay Value', 'Fast-Paced', 'Family Friendly']"
1084220,Cavity Busters,2022-03-18,TRUE,FALSE,FALSE,Very Positive,96,59,14.99,TRUE,0,"['Bullet Hell', 'Roguelite', ""Shoot 'Em Up"", 'Difficult', 'Action Roguelike', 'Dungeon Crawler', 'Shooter', 'Roguelike', '2D', 'Top-Down', 'Procedural Generation', 'Nonlinear', 'Pixel Graphics', 'Real-Time', 'Arcade', 'Action', 'Adventure', 'Action-Adventure', 'Singleplayer', 'Top-Down Shooter']"
214570,ETHER VAPOR Remaster,2012-09-27,TRUE,FALSE,FALSE,Very Positive,83,128,7.99,TRUE,1,"[""Shoot 'Em Up"", 'Action', 'Anime', 'Shooter', 'Bullet Hell', 'Indie', 'Arcade', 'Sci-fi', 'Singleplayer', 'Mechs']"
493060,Ballistic Tanks,2016-09-20,TRUE,TRUE,TRUE,Very Positive,81,203,4.99,TRUE,0,"['Action', 'Casual', 'Indie', 'Local Co-Op', '4 Player Local', 'Tanks', 'Local Multiplayer', 'Co-op', 'Arcade', '2D', 'Multiplayer', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Colorful', 'Bullet Hell', 'Arena Shooter', 'Retro', 'Top-Down Shooter', 'Singleplayer', 'Controller']"
723390,Hunt Down The Freeman,2018-02-23,TRUE,FALSE,FALSE,Mixed,46,2565,9.99,TRUE,0,"['Walking Simulator', 'Souls-like', 'FPS', 'Bullet Hell', 'First-Person', 'Singleplayer', 'Action', 'Shooter', 'Atmospheric', 'Open World', 'Casual', 'Alternate History', ""Shoot 'Em Up"", 'Dark', 'Military', 'Combat', 'Moddable', 'Level Editor', 'Multiple Endings', 'Parkour']"
1576370,REPLIKATOR,2022-05-11,TRUE,FALSE,FALSE,Very Positive,87,78,11.99,TRUE,0,"['Action Roguelike', 'Roguelike', 'Pixel Graphics', 'Action', '2D', 'Roguelite', 'Singleplayer', 'Shooter', 'Bullet Hell', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Female Protagonist', 'Perma Death', 'Top-Down', 'Procedural Generation', 'Sci-fi', 'Cyberpunk', 'Controller', 'Space']"
1708550,Cassiodora,2022-12-15,TRUE,FALSE,FALSE,Positive,100,10,14.99,TRUE,0,"['Side Scroller', 'Bullet Hell', ""Shoot 'Em Up"", 'Shooter', 'Character Customization', '2.5D', 'Action', 'Split Screen', 'Controller', 'Colorful', 'Fantasy', 'Adventure', 'Medieval', 'Score Attack', 'Combat', 'Co-op', 'Co-op Campaign', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer']"
397690,Hyperspace Invaders II: Pixel Edition,2015-09-04,TRUE,FALSE,FALSE,Very Positive,82,313,4.99,TRUE,1,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Great Soundtrack', 'Arcade', 'Shooter', 'Rhythm', '2D', 'Music-Based Procedural Generation', 'Procedural Generation', 'Pixel Graphics']"
203990,SATAZIUS,2011-12-16,TRUE,FALSE,TRUE,Very Positive,89,158,5.99,TRUE,1,"[""Shoot 'Em Up"", 'Bullet Hell', 'Indie', 'Side Scroller', 'Action', 'Arcade', '2D', 'Singleplayer', 'Pixel Graphics', 'Shooter', 'Robots', 'Sci-fi', 'Anime', 'Space', 'Retro', 'Score Attack', 'Casual', '1980s', ""1990's"", 'Precision Platformer']"
663130,Game Tengoku CruisinMix Special,2017-11-29,TRUE,FALSE,FALSE,Mostly Positive,75,66,29.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Anime', 'Retro', 'Cute', 'Bullet Hell']"
913060,Jet Lancer,2020-05-12,TRUE,TRUE,FALSE,Very Positive,94,652,14.99,TRUE,0,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Great Soundtrack', 'Pixel Graphics', 'Difficult', 'Fast-Paced', '2D', 'Arcade', 'Singleplayer', 'Flight', 'Female Protagonist', 'Replay Value', 'Sci-fi', 'Shooter', 'Addictive', 'Twin Stick Shooter', 'Retro', 'Anime']"
1919720,Crimson Dawn,2022-10-10,TRUE,FALSE,FALSE,Very Positive,82,178,2.99,TRUE,0,"['RPG', 'Roguelike', 'Action', 'Roguelite', 'Bullet Hell', '2D', 'Pixel Graphics', 'Action RPG', '1980s', 'Controller', 'Singleplayer', 'Arcade', 'Early Access', 'Vampire', 'Indie', 'Action Roguelike', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Casual', 'Top-Down Shooter']"
233150,LUFTRAUSERS,2014-03-18,TRUE,TRUE,TRUE,Very Positive,92,3114,9.99,TRUE,0,"['Indie', 'Bullet Hell', 'Arcade', 'Action', 'Pixel Graphics', '2D', ""Shoot 'Em Up"", 'Great Soundtrack', 'Singleplayer', 'Retro', 'Shooter', 'Fast-Paced', 'Flight', 'Addictive', 'Difficult', 'World War II', 'Simulation', 'Roguelike', 'Replay Value', 'Score Attack']"
772610,Q-YO Blaster,2018-01-15,TRUE,FALSE,FALSE,Very Positive,94,132,9.99,TRUE,1,"['Action', 'Indie', 'Adventure', ""Shoot 'Em Up"", 'Pixel Graphics', 'Bullet Hell', 'Local Co-Op', 'Singleplayer']"
1279370,TENGAI,2020-06-21,TRUE,FALSE,FALSE,Very Positive,85,56,9.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Pixel Graphics', '2D', 'Classic', 'Shooter', 'Ninja', 'Anime']"
49600,Beat Hazard,2010-04-15,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,4887,9.99,TRUE,0,"['Rhythm', 'Music', '2D', 'Space', 'Bullet Hell', 'Indie', 'Action', 'Arcade', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Shooter', 'Music-Based Procedural Generation', 'Casual', 'Colorful', 'Co-op', 'Local Co-Op', 'Multiplayer', 'Singleplayer', 'Replay Value', 'Addictive']"
377860,Mushihimesama,2015-11-05,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,1080,19.99,TRUE,1,"['Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Action', 'Great Soundtrack', 'Anime', 'Difficult', 'Female Protagonist', '2D', 'Classic', 'Singleplayer', 'Shooter', 'Score Attack']"
1388230,DANMAKAI: Red Forbidden Fruit,2020-10-12,TRUE,FALSE,FALSE,Very Positive,93,82,9.99,TRUE,1,"[""Shoot 'Em Up"", 'Bullet Hell', 'Shooter', 'Arcade', 'Female Protagonist', '2D', 'Cute', 'Action', 'Pixel Graphics', 'Anime', 'Fantasy', 'Demons', 'Adventure', ""1990's"", 'Singleplayer', 'Indie', 'Remake', 'Simulation', 'Top-Down Shooter', 'Controller']"
1512480,Gunlocked,2022-12-06,TRUE,FALSE,FALSE,Very Positive,92,274,4.99,TRUE,0,"[""Shoot 'Em Up"", 'Action Roguelike', 'Bullet Hell', 'Pixel Graphics', 'Action', 'Arcade', 'RPG', 'Roguelite', 'Shooter', 'Singleplayer', '2D', 'Top-Down', 'Aliens', 'Retro', '1980s', 'Futuristic', 'Sci-fi', 'Space', 'Combat', 'Character Customization']"
314180,Deathsmiles,2016-03-10,TRUE,FALSE,FALSE,Very Positive,96,423,19.99,TRUE,1,"[""Shoot 'Em Up"", 'Bullet Hell', 'Action', 'Arcade', 'Anime', 'Indie', 'Gothic', 'Female Protagonist', 'Great Soundtrack', 'Shooter', 'Side Scroller', 'Cute', 'Local Co-Op']"
1399590,Strike Buster Prototype,2021-05-21,TRUE,FALSE,FALSE,Very Positive,86,564,3.99,TRUE,,"['Adventure', 'Action', 'Shooter', 'Roguelike', 'Arcade', 'Experimental', 'Twin Stick Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Roguelite', '2D', 'Pixel Graphics', 'Cartoon', 'Aliens', '1980s', 'Space', 'Retro', 'Sci-fi', 'Capitalism', 'Flight']"
2076220,Akai Katana Shin,2022-12-14,TRUE,FALSE,FALSE,Positive,94,39,29.99,TRUE,1,"['Action', 'Arcade', ""Shoot 'Em Up"", 'Shooter', 'Bullet Hell', 'Side Scroller', '2D', 'Dark Fantasy', 'Drama', 'Military', 'Retro', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Multiplayer', 'Local Multiplayer', 'Local Co-Op', 'Co-op']"
392030,Murasaki,2016-05-12,TRUE,FALSE,FALSE,Very Positive,92,92,4.99,TRUE,0,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Anime', 'Great Soundtrack', 'Puzzle', 'Singleplayer', '2D', 'Arcade', 'Casual', 'Female Protagonist', 'Controller', 'Difficult', 'Fantasy', 'Retro', 'Atmospheric', 'Colorful', 'Experimental', 'Cute']"
1036370,Flying Red Barrel - The Diary of a Little Aviator,2020-06-19,TRUE,FALSE,FALSE,Very Positive,98,68,9.99,TRUE,1,"['Action', 'Anime', 'Bullet Hell', 'Shooter', 'Indie', ""Shoot 'Em Up""]"
1489300,Operation STEEL,2022-01-26,TRUE,FALSE,TRUE,Positive,97,40,14.99,TRUE,0,"['Action Roguelike', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade', 'Roguelike', 'Procedural Generation', 'Space', 'Perma Death', 'Roguelite', 'Soundtrack', 'Score Attack', 'Difficult', 'Sci-fi', '2D', 'Controller', 'Hand-drawn', 'Singleplayer', 'Action', 'Shooter', 'Replay Value']"
1410440,Sophstar,2022-02-18,TRUE,FALSE,FALSE,Very Positive,100,57,9.99,TRUE,1,"['Action', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', '2D', 'Arcade', 'Collectathon', 'Retro', 'Shooter', 'Top-Down', 'Multiple Endings', 'Pixel Graphics', 'Controller', 'Space', 'Sci-fi', 'Score Attack', 'Aliens', 'Futuristic', 'Old School', 'Singleplayer']"
1603720,Thy Creature,2022-11-15,TRUE,FALSE,FALSE,Very Positive,83,72,19.99,TRUE,0,"['Cute', 'Dark Fantasy', 'Story Rich', 'Puzzle', 'Bullet Hell', 'Atmospheric', 'Gothic', 'Dark', 'Emotional', 'Adventure', 'Singleplayer', 'Indie', 'Mystery', 'Shooter', ""Shoot 'Em Up"", 'Choices Matter', 'Visual Novel', 'Replay Value', '2D', 'Horror']"
1442820,R-Type Final 2,2021-04-30,TRUE,FALSE,FALSE,Mostly Positive,77,509,39.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Arcade', 'Side Scroller', 'Shooter', 'Space', 'Sci-fi', '3D', 'Singleplayer', 'Character Customization', 'Bullet Hell', 'Difficult']"
